;year;nr;name;land;str_cl;cars_r1;cars_r2;trucks_r1;trucks_r2
4605;2014;7510;Schmißberg;RP;B;3895;3811;303;253
4606;2014;7127;Winzenheim;RP;B;13572;13109;812;738
4607;2014;7996;Bad Hönningen;RP;B;4087;4046;369;384
4608;2014;7034;Bendorf;RP;B;19951;19656;1593;1599
4609;2014;7023;Fahr-Feldkirchen;RP;B;5734;5716;414;418
4610;2014;7800;Lahnstein;RP;B;10232;11363;417;437
4611;2014;7020;Rheinbreitbach;RP;B;9711;10085;506;511
4612;2014;6103;Rüdesheim;HE;B;8365;7515;245;219
4613;2014;7031;Urbar;RP;B;9239;10048;369;540
4614;2014;6666;Lampertheim;HE;B;7929;7756;417;385
4615;2014;6325;Bruchköbel;HE;B;14613;14428;515;519
4616;2014;6195;Mümling-Grumbach;HE;B;8344;8269;348;347
4617;2014;6212;Offenbach;HE;B;8619;7940;236;214
4618;2014;7080;Rheinbrücke Worms;RP;B;9606;9933;941;898
4619;2014;7086;Schweisweiler;RP;B;2799;2800;168;176
4620;2014;7004;Horchheimer Höhe;RP;B;6412;6649;231;216
4621;2014;7019;Klotten;RP;B;2677;2673;100;110
4622;2014;7039;Moselweiß;RP;B;3821;3832;89;90
4623;2014;6670;Solms;HE;B;8928;9570;1180;1203
4624;2014;7849;Wasserbilligerbrück;RP;B;6208;6175;295;341
4625;2014;7064;Kirchberg;RP;B;9696;9114;1012;1095
4626;2014;7135;Bitburg;RP;B;10431;10607;1625;1551
4627;2014;279;Bous;SL;B;7535;7430;243;245
4628;2014;5235;Dahlem;NW;B;6043;6112;1620;1578
4629;2014;3361;Diepholz;NI;B;3462;3607;313;326
4630;2014;3395;Glandorf;NI;B;3422;3454;349;344
4631;2014;7052;Konz;RP;B;14413;14351;687;722
4632;2014;7569;Meilbrück;RP;B;7926;7747;1299;1223
4633;2014;300;OU Besseringen;SL;B;4319;4261;258;267
4634;2014;5329;Ostbevern;NW;B;4371;4329;334;322
4635;2014;3329;Ostercappeln;NI;B;7941;8022;591;605
4636;2014;267;Rilchingen-Hanweiler;SL;B;5359;5363;62;75
4637;2014;5330;Telgte;NW;B;9621;9569;784;758
4638;2014;5236;Tondorf (S);NW;B;8248;8153;1625;1538
4639;2014;3374;Twistringen;NI;B;3011;3050;400;409
4640;2014;7549;Wawern;RP;B;2930;2922;231;215
4641;2014;7117;Wilwerath;RP;B;4750;4930;1560;1540
4642;2014;7572;Farschweiler;RP;B;2619;2937;192;216
4643;2014;7705;Klüsserath;RP;B;1343;1328;78;74
4644;2014;7286;Wintrich (Mosel);RP;B;1169;1092;72;75
4645;2014;5338;Altenberge 2;NW;B;15125;14778;1645;1614
4646;2014;5370;Ascheberg-Herbern;NW;B;;;;
4647;2014;6661;Dorchheim;HE;B;5291;5367;487;483
4648;2014;5318;Dortmund-Brechten;NW;B;9696;10058;724;702
4649;2014;5348;Drensteinfurt (N);NW;B;4300;4137;238;224
4650;2014;5372;Kierspe-Volme;NW;B;;;;
4651;2014;5374;Kreuztal-Buschhütten;NW;B;;;;
4652;2014;5304;Meinerzhagen;NW;B;6979;7004;555;549
4653;2014;5373;Olpe-Altenkleusheim;NW;B;;;;
4654;2014;5371;Werne-Langern;NW;B;;;;
4655;2014;5247;Elsdorf;NW;B;5436;5554;484;514
4656;2014;5264;Bergneustadt;NW;B;5539;5489;297;278
4657;2014;5342;Grevenbrück;NW;B;2950;2905;282;287
4658;2014;5204;Loope;NW;B;4563;4615;197;187
4659;2014;5375;Warstein Süd;NW;B;;;;
4660;2014;5220;Siegburg-Stallberg;NW;B;11444;11396;305;300
4661;2014;5256;Sittard;NW;B;2426;2382;20;20
4662;2014;5274;Swisttal-Buschhoven;NW;B;;;;
4663;2014;5263;Aachen-Köpfchen;NW;B;4268;4327;67;71
4664;2014;5213;Alsdorf-Ofden;NW;B;9074;9095;263;264
4665;2014;5229;Menzeler Heide (N);NW;B;5194;5260;272;312
4666;2014;5273;Mönchengladb.-Rheindahlen;NW;B;;;;
4667;2014;5376;Ascheberg West;NW;B;;;;
4668;2014;5316;Dorsten (O);NW;B;6410;6807;665;675
4669;2014;5252;Geldern (N);NW;B;4554;4669;336;349
4670;2014;5230;Menzeler Heide (W);NW;B;5747;6141;510;571
4671;2014;5257;Straelen 2 (Bundesstr.);NW;B;1981;2095;220;222
4672;2014;5214;Pulheim;NW;B;7803;7201;573;566
4673;2014;5336;Petershagen 2;NW;B;4612;4622;586;551
4674;2014;5377;Linteler See;NW;B;;;;
4675;2014;5349;Stromberg;NW;B;1270;1283;94;97
4676;2014;3375;Sulingen;NI;B;4808;4733;767;781
4677;2014;6426;Cölbe 2;HE;B;7760;7555;907;911
4678;2014;4461;Dorndorf;TH;B;4860;4830;474;454
4679;2014;7049;Freusburg;RP;B;3236;3199;169;166
4680;2014;4462;Immelborn;TH;B;7397;7469;445;440
4681;2014;5354;Netphen-Afholderbach;NW;B;;;;
4682;2014;6668;Niederaula;HE;B;3882;3799;271;257
4683;2014;6101;Wallau 1;HE;B;4993;4937;469;501
4684;2014;5302;Drensteinfurt;NW;B;3090;2770;154;155
4685;2014;3379;Allersheim 2;NI;B;5193;4987;417;394
4686;2014;5378;Bad Driburg Süd;NW;B;;;;
4687;2014;3389;Bad Gandersheim;NI;B;3269;3187;337;319
4688;2014;5355;Delbrück-West;NW;B;;;;
4689;2014;3376;Barsinghausen;NI;B;5791;5788;450;471
4690;2014;3405;Bückeburg;NI;B;10999;10820;1022;1025
4691;2014;3384;Haimar;NI;B;2551;2637;185;213
4692;2014;5337;BI-Hillegossen;NW;B;16793;16736;1644;1688
4693;2014;3373;Badbergen;NI;B;2837;2960;297;316
4694;2014;5303;Halle-Gartnisch;NW;B;8711;8096;1114;385
4695;2014;3416;Lechtingen;NI;B;14567;14801;745;755
4696;2014;5351;Lichtenau;NW;B;4010;4060;168;171
4697;2014;3362;Cloppenburg;NI;B;4839;4726;873;838
4698;2014;5379;Heek Ost;NW;B;;;;
4699;2014;3372;Lünne;NI;B;3574;3531;643;636
4700;2014;5380;Lünten;NW;B;;;;
4701;2014;3326;Papenburg;NI;B;5896;5848;255;247
4702;2014;5381;Raesfeld West;NW;B;;;;
4703;2014;3406;Brockel;NI;B;1954;2023;125;137
4704;2014;3319;Glinde;NI;B;4457;4470;523;531
4705;2014;3393;Heerstedt;NI;B;4803;4869;545;566
4706;2014;3820;Kakerbeck;ST;B;2717;2693;582;588
4707;2014;3412;Soltau;NI;B;2255;2257;124;126
4708;2014;3414;Suhlendorf;NI;B;1842;1961;353;387
4709;2014;3856;Wedringen;ST;B;7597;7556;1074;1118
4710;2014;3311;Aurich;NI;B;9204;9570;551;562
4711;2014;3400;Detern;NI;B;;;;
4712;2014;3346;Georgsheil (N);NI;B;6361;6357;372;370
4713;2014;3353;Altenbruch;NI;B;5632;5680;301;281
4714;2014;2207;HH-Buxtehuder Str.;HH;B;;;;
4715;2014;3318;Stade;NI;B;2729;2681;153;141
4716;2014;2405;HB-Landesgrenze Huchting;HB;B;20992;21230;2239;2252
4717;2014;1190;Neritz;SH;B;5760;5544;315;303
4718;2014;3363;Sottrum;NI;B;5145;5184;449;465
4719;2014;3347;Trelder Berg (W);NI;B;5207;5611;384;394
4720;2014;2203;Wandsbeker Marktstr.;HH;B;;;;
4721;2014;1179;Eckernf. (Kochendorf);SH;B;6625;6825;357;416
4722;2014;1116;Gettorf ( Wulfshagen );SH;B;11235;11568;336;360
4723;2014;1135;Raisdorf 1;SH;B;11531;17662;358;627
4724;2014;1149;Röbel;SH;B;7657;7558;435;505
4725;2014;1146;Blauer Lappen;SH;B;2941;2930;220;247
4726;2014;1148;Hohenwestedt I;SH;B;2939;2970;284;317
4727;2014;1191;Krummenort;SH;B;3789;3365;381;337
4728;2014;1167;Nordoe (Itzehoe);SH;B;7382;7215;446;469
4729;2014;3802;Aspenstedt;ST;B;1805;1895;125;131
4730;2014;3366;Wolfenbüttel;NI;B;2689;2373;138;127
4731;2014;4444;Arenshausen;TH;B;2363;2428;171;177
4732;2014;3831;Bennstedt;ST;B;6113;5877;435;470
4733;2014;3392;Hedemünden;NI;B;3346;3342;240;232
4734;2014;6201;Helmarshausen;HE;B;752;772;74;72
4735;2014;3845;Blankenburg;ST;B;3536;2903;200;170
4736;2014;3854;Emersleben;ST;B;4531;4583;406;414
4737;2014;3807;Langenweddingen;ST;B;8844;8900;796;799
4738;2014;3803;Wilhelmshöhe;ST;B;7184;7296;448;465
4739;2014;6009;Bad Karlshafen;HE;B;1748;1792;86;82
4740;2014;6493;Bebra;HE;B;7316;7470;455;464
4741;2014;5382;Beverungen-Wehrden;NW;B;;;;
4742;2014;3331;Hess. Oldendorf;NI;B;5330;5312;557;541
4743;2014;6716;Malsfeld;HE;B;4102;4024;465;450
4744;2014;3417;Polle;NI;B;2491;2508;148;159
4745;2014;4433;Marksuhl;TH;B;2084;2040;160;156
4746;2014;9289;Amberg (w);BY;B;5815;5496;239;231
4747;2014;4426;Kölleda;TH;B;1637;1673;117;122
4748;2014;4422;Rathsfeld;TH;B;491;467;20;20
4749;2014;9290;Roding;BY;B;6810;6430;917;903
4750;2014;9210;Stockheim-Haßlach (n);BY;B;5520;5599;418;385
4751;2014;9209;Stockheim-Haßlach (s);BY;B;6226;6418;508;494
4752;2014;3714;Biebersdorf;BB;B;1733;1731;307;303
4753;2014;3633;Markendorf;BB;B;4872;4539;344;355
4754;2014;3843;Naumburg;ST;B;3987;3902;190;178
4755;2014;4425;Rannstedt;TH;B;2587;2508;167;149
4756;2014;3634;Schlieben;BB;B;1751;1785;341;353
4757;2014;4205;Torgau;SN;B;4643;4646;686;668
4758;2014;3816;Wethau;ST;B;7699;7615;468;468
4759;2014;4431;Eisenach;TH;B;3680;3765;166;167
4760;2014;4465;Farnroda;TH;B;4133;4055;194;183
4761;2014;4471;Rothenstein;TH;B;6682;6666;343;336
4762;2014;4417;Watzdorf;TH;B;3115;3252;206;220
4763;2014;4454;Bachfeld;TH;B;1585;1599;134;136
4764;2014;4456;Neuhaus-Schierschnitz;TH;B;2259;2325;252;249
4765;2014;9206;Stockheim-Haßlach (w);BY;B;3961;3858;308;300
4766;2014;3857;Merseburg ( 3 );ST;B;8766;9571;609;728
4767;2014;3858;Merseburg ( 4 );ST;B;5746;6618;549;609
4768;2014;3852;Nessa;ST;B;5647;5761;777;779
4769;2014;3815;Weißenfels;ST;B;6443;6683;856;919
4770;2014;4201;Adorf;SN;B;3742;3762;290;275
4771;2014;4219;Schönberg (GÜG);SN;B;897;845;98;114
4772;2014;4476;Wildetaube;TH;B;3087;3108;290;295
4773;2014;4474;Gardschütz;TH;B;3909;3858;388;374
4774;2014;4472;Langenwolschendorf;TH;B;1733;1820;58;67
4775;2014;4224;Hammerunterwiesenthal;SN;B;1452;1436;102;100
4776;2014;4220;Oberwiesenthal (GÜG);SN;B;757;751;24;17
4777;2014;2063;Blankenfelde;BE;B;6151;6315;226;226
4778;2014;3717;Mahlow 2;BB;B;5881;6430;502;487
4779;2014;3703;Dannenwalde;BB;B;3254;3197;389;366
4780;2014;3620;Dollenchen;BB;B;1883;1879;214;219
4781;2014;3619;Nassenheide;BB;B;9158;9108;754;723
4782;2014;1730;Scharpitz;MV;B;7463;7167;546;535
4783;2014;1744;Stralsund;MV;B;5553;5779;339;356
4784;2014;1727;Weisdin;MV;B;4395;4344;354;328
4785;2014;3715;Zossen;BB;B;4038;4009;264;230
4786;2014;3622;Birkhahn;BB;B;4676;4658;467;442
4787;2014;4208;Hoyerswerda;SN;B;4415;4498;243;245
4788;2014;3686;Schlagsdorf-Grenze;BB;B;1546;1525;392;366
4789;2014;3685;Schlagsdorf-West;BB;B;2158;1840;451;435
4790;2014;3805;Hohenthurm;ST;B;12819;12940;1407;1391
4791;2014;3718;Heinersdorf;BB;B;10049;11285;1027;987
4792;2014;4216;Aue;SN;B;9085;8890;471;478
4793;2014;3689;Beutersitz;BB;B;1758;1753;295;301
4794;2014;4215;Freiberg;SN;B;7817;7674;417;420
4795;2014;2066;Marienfelde;BE;B;10434;10470;1209;1181
4796;2014;3651;Woltersdorf;BB;B;2159;2224;126;139
4797;2014;3636;Fredersdorf;BB;B;1819;1788;152;136
4798;2014;3637;Werbig;BB;B;1370;1368;99;96
4799;2014;1715;Hoppenrade;MV;B;1508;1475;170;168
4800;2014;1743;Lütten Klein;MV;B;15714;16171;364;429
4801;2014;1742;Reutershagen;MV;B;14654;15190;618;626
4802;2014;1714;Sarmstorf;MV;B;4434;3978;330;289
4803;2014;1709;Brahlstorf;MV;B;2178;2249;197;213
4804;2014;1713;Klueß;MV;B;2650;2782;244;267
4805;2014;1724;Rosenow;MV;B;2306;2308;325;326
4806;2014;1702;Schönberg;MV;B;1957;1927;284;264
4807;2014;1701;Selmsdorf;MV;B;4847;4909;383;350
4808;2014;1719;Woldegk;MV;B;1291;1256;154;148
4809;2014;1739;Zerrenthin;MV;B;3051;3031;323;314
4810;2014;1741;Bargeshagen;MV;B;9052;9292;333;413
4811;2014;1746;Bentwisch;MV;B;10218;9925;375;348
4812;2014;1745;Gelbensande;MV;B;6694;6699;372;363
4813;2014;1710;Hornstorf;MV;B;3701;3910;261;265
4814;2014;1722;Karnin;MV;B;3421;3448;328;386
4815;2014;1729;Reinberg;MV;B;4116;4217;255;237
4816;2014;1716;Rövershagen;MV;B;9136;8930;350;337
4817;2014;1740;Sülsdorf;MV;B;2692;2788;157;148
4818;2014;1707;Niendorf;MV;B;3848;3876;172;176
4819;2014;3891;Ferropolis;ST;B;2421;2462;172;180
4820;2014;4225;Großbothen;SN;B;2504;2460;171;172
4821;2014;3899;Göritz;ST;B;916;880;196;191
4822;2014;3855;Jerichow;ST;B;3239;3213;424;428
4823;2014;3890;Wulkau;ST;B;1755;1735;189;194
4824;2014;1718;Perow;MV;B;1477;1457;145;142
4825;2014;1723;Ferdinandshof;MV;B;2817;2749;328;329
4826;2014;1736;Neu Kosenow;MV;B;3893;3917;405;391
4827;2014;1725;Demmin;MV;B;1857;1821;251;244
4828;2014;1717;Hohenfelde;MV;B;4145;4086;283;301
4829;2014;1738;Usedom;MV;B;3857;3783;193;180
4830;2014;1737;Bannemin;MV;B;6299;6040;281;309
4831;2014;3716;Lossow 2;BB;B;5123;5176;469;483
4832;2014;3721;Steinsdorf;BB;B;2152;2147;255;276
4833;2014;3722;Taubendorf;BB;B;934;929;94;103
4834;2014;4209;Görlitz;SN;B;3591;3859;190;211
4835;2014;3675;Simmersdorf;BB;B;2320;2352;133;134
4836;2014;3680;Köpernitz;BB;B;1428;1506;76;83
4837;2014;3625;Ahrensfelde;BB;B;10861;10312;635;598
4838;2014;3638;Hohenwutzen;BB;B;5394;5419;122;127
4839;2014;3706;Tiefensee;BB;B;3818;3776;162;155
4840;2014;3672;Schwedt;BB;B;3260;3305;277;283
4841;2014;3707;Teerofen;BB;B;2774;2769;288;297
4842;2014;3710;Carzig;BB;B;1865;1890;108;123
4843;2014;3626;Falkenberg;BB;B;2444;2476;102;121
4844;2014;3639;Ganzer;BB;B;2365;2358;217;215
4845;2014;3709;Löwenberg;BB;B;1790;1776;246;263
4846;2014;3708;Zerpenschleuse;BB;B;2143;2107;304;304
4847;2014;3693;Müncheberg;BB;B;2396;2402;152;152
4848;2014;3711;Turnow;BB;B;2264;2290;176;174
4849;2014;3653;Drebkau;BB;B;5263;5427;622;640
4850;2014;4206;Döbeln;SN;B;5503;5437;740;716
4851;2014;4230;Hainichen;SN;B;1910;1843;199;216
4852;2014;4267;Hundshübel (OU);SN;B;1724;1812;106;104
4853;2014;3635;Plessa;BB;B;3415;3302;426;413
4854;2014;4228;Altenberg (GÜG);SN;B;856;784;16;15
4855;2014;4294;Dippoldiswalde;SN;B;4373;4296;162;163
4856;2014;4218;Possendorfer Berg;SN;B;6753;6699;268;288
4857;2014;4296;Zöblitz;SN;B;2352;2315;122;122
4858;2014;4217;Heidenau;SN;B;8394;8625;344;339
4859;2014;4297;Königstein;SN;B;3840;3873;131;134
4860;2014;4223;Schmilka (GÜG);SN;B;1330;1304;8;10
4861;2014;4298;Chemnitz-Hilbersdorf;SN;B;6942;6998;227;234
4862;2014;4233;Großzöbern;SN;B;1168;1068;52;48
4863;2014;4231;Grumbach;SN;B;5221;5415;391;378
4864;2014;9305;Kronach (O);BY;B;6378;6391;731;713
4865;2014;4232;Lichtentanne;SN;B;3649;3585;268;256
4866;2014;9572;Marktzeuln-Zettlitz (o);BY;B;5608;5373;649;632
4867;2014;9571;Marktzeuln-Zettlitz (w);BY;B;6508;6468;801;808
4868;2014;4210;Mittelbacher Berg;SN;B;1791;1689;116;92
4869;2014;4227;Mülsen St. Jacob;SN;B;2483;2556;174;183
4870;2014;4202;Marienberg;SN;B;2975;3025;638;674
4871;2014;4221;Reitzenhain (GÜG);SN;B;2523;2562;578;607
4872;2014;4203;Rochlitz;SN;B;2143;2151;134;146
4873;2014;4423;Backleben;TH;B;2058;1990;121;113
4874;2014;4410;Dachwig;TH;B;5758;5801;636;638
4875;2014;3900;Freyburg (2) WWA;ST;B;1976;1978;215;215
4876;2014;4407;Gräfentonna;TH;B;5532;5441;531;505
4877;2014;3654;Märkisch Buchholz;BB;B;753;761;63;58
4878;2014;3842;Freyburg;ST;B;3258;3382;205;204
4879;2014;3813;Walbeck;ST;B;3831;3891;435;425
4880;2014;3846;Merseburg ( 1 );ST;B;6559;6791;362;382
4881;2014;3896;OU Radegast;ST;B;3508;3535;422;408
4882;2014;3921;Rösa;ST;B;1289;1290;117;109
4883;2014;3823;Wolfen;ST;B;2762;2761;197;184
4884;2014;3818;Zerbst ( 1 );ST;B;2874;2985;488;490
4885;2014;3849;Ballenstedt;ST;B;;;;
4886;2014;3824;Bernburg ( 2 );ST;B;2732;2708;402;385
4887;2014;3808;Roßlau;ST;B;3078;3354;470;483
4888;2014;3847;Wittenberg;ST;B;4278;4276;342;361
4889;2014;3822;Gardelegen;ST;B;2429;2556;240;268
4890;2014;3889;Mieste;ST;B;2269;2265;279;258
4891;2014;3821;OU Tangermünde;ST;B;5735;5703;709;732
4892;2014;3382;Uetze;NI;B;2713;2853;311;393
4893;2014;3341;Weyhausen (W);NI;B;10102;9640;466;497
4894;2014;3888;Wust;ST;B;1167;1517;159;233
4895;2014;3640;Groß Pankow;BB;B;2076;2138;261;279
4896;2014;3679;Heiligengrabe;BB;B;3770;3718;587;591
4897;2014;3844;Osterburg;ST;B;3792;3655;561;602
4898;2014;3829;Stendal ( 1 );ST;B;3912;3974;508;550
4899;2014;3826;Wolmirstedt;ST;B;6461;6475;774;792
4900;2014;3830;Arendsee;ST;B;2022;2019;265;276
4901;2014;3886;Salzwedel;ST;B;3029;3110;273;291
4902;2014;1705;Dömitz;MV;B;2976;2921;420;444
4903;2014;1712;Rom;MV;B;2827;2859;351;364
4904;2014;1711;Reinstorf;MV;B;3001;3085;297;301
4905;2014;1720;Waren;MV;B;5011;5005;478;497
4906;2014;1726;Poggendorf;MV;B;1591;1579;217;195
4907;2014;3655;Lenzen;BB;B;802;814;48;53
4908;2014;1703;Teldau;MV;B;506;523;37;38
4909;2014;1731;Kaiseritz;MV;B;5602;5701;258;267
4910;2014;1735;Boldekow;MV;B;1353;1334;154;162
4911;2014;3641;Bietikow;BB;B;2534;2580;264;280
4912;2014;1733;Hinrichshagen;MV;B;877;906;164;159
4913;2014;1721;Vietzen;MV;B;2007;1930;316;301
4914;2014;1150;Flensburg-Ost / Engelsby;SH;B;9059;8547;179;183
4915;2014;1127;Gottrupel;SH;B;6510;6372;340;325
4916;2014;1113;Flensburg Süd 1;SH;B;15506;15889;549;543
4917;2014;1141;Flensburg Süd 3/Osttang.;SH;B;14171;13459;534;503
4918;2014;1157;Flensburg Süd 4;SH;B;13340;12983;609;567
4919;2014;1134;Wassersleben;SH;B;6101;5747;90;67
4920;2014;1174;Döhnsdorf;SH;B;2468;2472;158;155
4921;2014;1180;Hohn;SH;B;3174;3075;131;119
4922;2014;1175;Kotzenbüll;SH;B;3281;3423;120;130
4923;2014;1136;Raisdorf II;SH;B;7263;7522;315;308
4924;2014;1181;Rastorfer Passau;SH;B;4980;4940;180;179
4925;2014;1182;Eckernförde (Barkelsby);SH;B;6215;6075;208;234
4926;2014;1176;Eckernförde / Goosefeld;SH;B;4364;4377;189;194
4927;2014;1117;Friedrichsgabekoog;SH;B;3744;3802;241;243
4928;2014;1183;Lexfähre;SH;B;2308;2371;154;152
4929;2014;1125;Süderholm;SH;B;4111;4090;162;161
4930;2014;1197;Itzehoe-West 5;SH;B;9221;8741;449;490
4931;2014;1145;Schmabek;SH;B;5467;5594;227;224
4932;2014;1164;Segeberg Ost;SH;B;10233;9942;1038;978
4933;2014;1165;Segeberg West 1;SH;B;12497;8320;1286;763
4934;2014;1184;Elmenhorst;SH;B;4443;4241;339;321
4935;2014;1131;Fehmarnsundbrücke;SH;B;7230;7119;845;782
4936;2014;1138;Neubörnsen;SH;B;5830;5457;226;221
4937;2014;1160;Mustin;SH;B;1245;1234;78;76
4938;2014;3410;Amelinghausen;NI;B;2165;2127;222;212
4939;2014;3348;Georgsheil (W);NI;B;6821;6873;329;331
4940;2014;3380;Altendorf;NI;B;5058;5089;856;854
4941;2014;3386;Bookholzberg;NI;B;3256;3200;255;239
4942;2014;3370;Herzlake;NI;B;4274;4163;1741;1704
4943;2014;3327;Lingen/Ems;NI;B;7911;8113;945;939
4944;2014;3360;Nordhorn;NI;B;5262;5273;240;225
4945;2014;3371;Stapelfeld;NI;B;10063;9835;2277;2289
4946;2014;3398;Didderse;NI;B;5193;5124;372;385
4947;2014;3397;Edemissen;NI;B;2459;2596;293;344
4948;2014;3387;Freistatt;NI;B;2741;2741;731;730
4949;2014;3323;Lüneburg;NI;B;9869;10039;799;811
4950;2014;3330;Ronnenberg;NI;B;10057;9689;279;271
4951;2014;5350;Greven (N);NW;B;4895;4896;438;447
4952;2014;5306;Greven (S);NW;B;5998;5830;167;175
4953;2014;5258;Emmerich;NW;B;6292;6443;506;531
4954;2014;5276;Arsbeck;NW;B;;;;
4955;2014;5432;Brüggen (N);NW;B;6028;5973;260;234
4956;2014;5259;Heinsberg;NW;B;7913;7757;396;425
4957;2014;5344;Bottrop;NW;B;20129;20959;1178;1185
4958;2014;5272;Gedern;NW;B;;;;
4959;2014;5364;Wanne-Eickel Ost;NW;B;;;;
4960;2014;5334;Delecke 2;NW;B;1947;2023;87;87
4961;2014;5321;Lüdenscheid-Brügge;NW;B;7206;7179;340;336
4962;2014;5203;Solingen;NW;B;4274;4835;225;243
4963;2014;5238;Holzheim;NW;B;5184;5408;282;312
4964;2014;5345;Datteln;NW;B;5037;4856;237;246
4965;2014;5383;Altenhundem;NW;B;;;;
4966;2014;5352;Dortmund-Berghofen;NW;B;12960;13174;895;910
4967;2014;5310;Gleidorf (O);NW;B;3220;3337;170;170
4968;2014;5309;Plettenberg-Ohle;NW;B;3481;3533;334;324
4969;2014;5367;Schmallenberg;NW;B;;;;
4970;2014;5369;Winterberg-Herrloh;NW;B;;;;
4971;2014;5366;Winterberg-Waltenberg;NW;B;;;;
4972;2014;5225;Ohl;NW;B;1994;2034;142;147
4973;2014;5315;Bad Salzuflen;NW;B;10739;10683;928;914
4974;2014;5357;Detmold-Heidenoldendorf;NW;B;;;;
4975;2014;5358;Höxter-Fürstenau;NW;B;;;;
4976;2014;3388;Wagenfeld;NI;B;1870;1887;324;329
4977;2014;5384;Bever;NW;B;;;;
4978;2014;3337;Buntenbock;NI;B;2288;2349;72;75
4979;2014;3344;Northeim;NI;B;5707;5668;330;331
4980;2014;3920;Königerode/Windmühle;ST;B;1306;1272;98;99
4981;2014;3827;Saurasen (Harzgerode);ST;B;1650;1663;117;117
4982;2014;3345;Sonnenberg;NI;B;1452;1427;66;60
4983;2014;3378;Bockenem;NI;B;3162;3329;138;163
4984;2014;4441;Mackenrode;TH;B;2272;2294;464;482
4985;2014;3409;Seesen;NI;B;4866;4710;782;800
4986;2014;3407;Hoiersdorf;NI;B;1730;1753;70;78
4987;2014;3408;Jerxheim;NI;B;1459;1427;82;75
4988;2014;3850;Schmatzfeld;ST;B;2756;2731;135;135
4989;2014;3895;Ovelgünne;ST;B;1113;1115;216;222
4990;2014;3892;Stemmern;ST;B;997;995;97;94
4991;2014;3876;Oschersleben;ST;B;3520;3518;238;239
4992;2014;4402;Dingelstädt;TH;B;4409;4429;510;505
4993;2014;4442;Ferna;TH;B;3239;3279;253;246
4994;2014;4416;Warza;TH;B;3216;3173;375;349
4995;2014;3887;Ahlum;ST;B;1667;1684;148;162
4996;2014;3367;Lüchow;NI;B;3553;3535;374;374
4997;2014;3342;Weyhausen (N);NI;B;6816;6638;317;310
4998;2014;4432;Katharinenberg;TH;B;1324;1323;167;168
4999;2014;5340;Brakel;NW;B;3786;3847;478;493
5000;2014;6202;Herzhausen;HE;B;3656;3561;443;416
5001;2014;6390;Melsungen;HE;B;5125;5017;296;304
5002;2014;6107;Wallau 2;HE;B;6190;6173;503;486
5003;2014;6408;Wega;HE;B;5971;6134;382;379
5004;2014;6507;Lauterbach;HE;B;5106;5151;484;486
5005;2014;6598;Ziegenhain;HE;B;4383;4446;495;494
5006;2014;7419;Boden;RP;B;8171;8403;809;821
5007;2014;6604;Gisselberg;HE;B;2523;2492;79;79
5008;2014;6302;Roth;HE;B;4865;4833;411;386
5009;2014;5223;Derschlag;NW;B;7829;7983;426;450
5010;2014;7033;Kottenheim;RP;B;4981;4859;407;386
5011;2014;5224;Marienheide;NW;B;3031;2955;193;193
5012;2014;7139;Alsdorf;RP;B;4391;4388;276;284
5013;2014;7257;Echternacherbrück;RP;B;5566;5830;369;399
5014;2014;7050;Hönningen;RP;B;3451;3436;167;172
5015;2014;7044;Zermüllen;RP;B;2486;2432;158;150
5016;2014;5243;Ahrhütte (O);NW;B;2263;2560;223;363
5017;2014;5239;Blankenheimer Wald;NW;B;1398;1378;119;127
5018;2014;5250;Friesenrath (S);NW;B;9032;9067;442;430
5019;2014;5208;Friesenrath (W);NW;B;7105;7287;375;374
5020;2014;5277;Imgenbroich;NW;B;;;;
5021;2014;7067;Oberbaar;RP;B;1012;1028;38;39
5022;2014;7088;Büchel;RP;B;2858;2807;218;204
5023;2014;7520;Thür;RP;B;8597;9792;984;1083
5024;2014;5261;Aachen-Bildchen;NW;B;4914;4880;79;74
5025;2014;5265;Düren/Kerpen;NW;B;3965;3921;376;360
5026;2014;5246;Langerwehe;NW;B;6051;6031;253;267
5027;2014;5269;Lechenich 2;NW;B;6581;6288;413;422
5028;2014;5232;Wollersheim (O);NW;B;2039;2063;90;90
5029;2014;7098;Bodendorf;RP;B;7912;7610;431;432
5030;2014;5211;Kesternich (S);NW;B;2079;2123;136;135
5031;2014;7147;Mayschoß;RP;B;2056;2049;62;69
5032;2014;7982;Waldfischbach-Burgalben;RP;B;3659;3715;252;266
5033;2014;7116;Kirchheim;RP;B;6818;7008;222;226
5034;2014;6452;Flörsbach;HE;B;1075;1064;71;67
5035;2014;6910;Gedern;HE;B;937;944;65;65
5036;2014;6102;Wächtersbach;HE;B;5520;5444;184;173
5037;2014;6911;Gersfeld;HE;B;2705;2551;450;435
5038;2014;4475;Neue Schänke;TH;B;4980;4904;574;569
5039;2014;4455;Steinheid;TH;B;2286;2296;134;146
5040;2014;9108;Fladungen;BY;B;460;484;29;23
5041;2014;4464;Neidhartshausen;TH;B;2550;2547;154;153
5042;2014;9291;Kolitzheim-Oberspiesheim;BY;B;4260;4132;453;446
5043;2014;5231;Uerdingen;NW;B;10480;10705;1043;1041
5044;2014;9237;Untersiemau (W);BY;B;4310;4044;292;279
5045;2014;9573;Zettlitz Süd;BY;B;4918;4816;591;616
5046;2014;8375;Bad Mergentheim 2;BW;B;7020;7019;321;319
